Domain, Ia, Ea
0.01005,1.97E-05,4.46E-05
0.0101,1.85E-05,8.97E-05
0.01015,1.74E-05,0.000135236
0.0102,1.62E-05,0.00018115
0.01025,1.49E-05,0.000227464
0.0103,1.37E-05,0.000274164
0.01035,1.24E-05,0.000321239
0.0104,1.11E-05,0.000368676
0.01045,9.78E-06,0.000416463
0.0105,8.43E-06,0.000464587
0.01055,7.05E-06,0.000513035
0.0106,5.64E-06,0.000561794
0.01065,4.21E-06,0.000610851
0.0107,2.76E-06,0.000660192
0.01075,1.28E-06,0.000709804
0.0108,-2.30E-07,0.000759673
0.01085,-1.76E-06,0.000809785
0.0109,-3.31E-06,0.000860126
0.01095,-4.89E-06,0.00091068
0.011,-6.49E-06,0.000961435
0.01105,-8.11E-06,0.001012375
0.0111,-9.76E-06,0.001063486
0.01115,-1.14E-05,0.001114752
0.0112,-1.31E-05,0.001166159
0.01125,-1.48E-05,0.001217691
0.0113,-1.66E-05,0.001269333
0.01135,-1.83E-05,0.00132107
0.0114,-2.01E-05,0.001372886
0.01145,-2.19E-05,0.001424765
0.0115,-2.37E-05,0.001476691
0.01155,-2.55E-05,0.001528649
0.0116,-2.74E-05,0.001580622
0.01165,-2.93E-05,0.001632595
0.0117,-3.11E-05,0.00168455
0.01175,-3.30E-05,0.001736473
0.0118,-3.50E-05,0.001788346
0.01185,-3.69E-05,0.001840152
0.0119,-3.89E-05,0.001891876
0.01195,-4.08E-05,0.001943501
0.012,-4.28E-05,0.001995009
0.01205,-4.48E-05,0.002046385
0.0121,-4.68E-05,0.002097611
0.01215,-4.88E-05,0.002148671
0.0122,-5.09E-05,0.002199547
0.01225,-5.29E-05,0.002250223
0.0123,-5.50E-05,0.002300681
0.01235,-5.70E-05,0.002350905
0.0124,-5.91E-05,0.002400878
0.01245,-6.12E-05,0.002450582
0.0125,-6.33E-05,0.0025
0.01255,-6.54E-05,0.002549116
0.0126,-6.75E-05,0.002597912
0.01265,-6.96E-05,0.002646371
0.0127,-7.18E-05,0.002694476
0.01275,-7.39E-05,0.00274221
0.0128,-7.60E-05,0.002789556
0.01285,-7.82E-05,0.002836497
0.0129,-8.03E-05,0.002883016
0.01295,-8.24E-05,0.002929095
0.013,-8.46E-05,0.002974719
0.01305,-8.67E-05,0.00301987
0.0131,-8.89E-05,0.003064532
0.01315,-9.10E-05,0.003108687
0.0132,-9.31E-05,0.003152318
0.01325,-9.53E-05,0.003195411
0.0133,-9.74E-05,0.003237946
0.01335,-9.95E-05,0.003279909
0.0134,-0.000101665,0.003321283
0.01345,-0.000103782,0.003362052
0.0135,-0.000105892,0.003402198
0.01355,-0.000107995,0.003441708
0.0136,-0.00011009,0.003480563
0.01365,-0.000112175,0.003518749
0.0137,-0.00011425,0.003556249
0.01375,-0.000116314,0.003593048
0.0138,-0.000118366,0.003629131
0.01385,-0.000120406,0.003664482
0.0139,-0.000122431,0.003699086
0.01395,-0.000124443,0.003732927
0.014,-0.000126438,0.003765992
0.01405,-0.000128418,0.003798264
0.0141,-0.00013038,0.00382973
0.01415,-0.000132325,0.003860375
0.0142,-0.00013425,0.003890185
0.01425,-0.000136156,0.003919145
0.0143,-0.000138041,0.003947243
0.01435,-0.000139904,0.003974463
0.0144,-0.000141745,0.004000792
0.01445,-0.000143562,0.004026218
0.0145,-0.000145355,0.004050727
0.01455,-0.000147123,0.004074305
0.0146,-0.000148865,0.004096941
0.01465,-0.000150579,0.004118622
0.0147,-0.000152266,0.004139335
0.01475,-0.000153924,0.004159069
0.0148,-0.000155553,0.004177812
0.01485,-0.00015715,0.004195552
0.0149,-0.000158717,0.004212277
0.01495,-0.000160251,0.004227977
0.015,-0.000161751,0.004242641
0.01505,-0.000163218,0.004256258
0.0151,-0.00016465,0.004268818
0.01515,-0.000166045,0.00428031
0.0152,-0.000167405,0.004290726
0.01525,-0.000168726,0.004300055
0.0153,-0.000170009,0.004308288
0.01535,-0.000171253,0.004315416
0.0154,-0.000172457,0.004321431
0.01545,-0.000173619,0.004326324
0.0155,-0.00017474,0.004330087
0.01555,-0.000175818,0.004332712
0.0156,-0.000176853,0.004334192
0.01565,-0.000177843,0.004334518
0.0157,-0.000178789,0.004333686
0.01575,-0.000179688,0.004331687
0.0158,-0.000180541,0.004328516
0.01585,-0.000181347,0.004324166
0.0159,-0.000182104,0.004318632
0.01595,-0.000182812,0.004311908
0.016,-0.000183471,0.00430399
0.01605,-0.000184079,0.004294873
0.0161,-0.000184636,0.004284552
0.01615,-0.000185141,0.004273024
0.0162,-0.000185594,0.004260284
0.01625,-0.000185993,0.00424633
0.0163,-0.000186338,0.004231157
0.01635,-0.000186629,0.004214765
0.0164,-0.000186864,0.004197149
0.01645,-0.000187044,0.004178309
0.0165,-0.000187167,0.004158243
0.01655,-0.000187232,0.004136948
0.0166,-0.00018724,0.004114426
0.01665,-0.00018719,0.004090673
0.0167,-0.00018708,0.004065692
0.01675,-0.000186911,0.004039481
0.0168,-0.000186683,0.004012042
0.01685,-0.000186393,0.003983374
0.0169,-0.000186042,0.00395348
0.01695,-0.00018563,0.00392236
0.017,-0.000185156,0.003890018
0.01705,-0.000184619,0.003856454
0.0171,-0.00018402,0.003821672
0.01715,-0.000183357,0.003785675
0.0172,-0.00018263,0.003748466
0.01725,-0.000181839,0.003710049
0.0173,-0.000180983,0.003670428
0.01735,-0.000180063,0.003629607
0.0174,-0.000179077,0.003587592
0.01745,-0.000178026,0.003544388
0.0175,-0.000176909,0.0035
0.01755,-0.000175725,0.003454434
0.0176,-0.000174476,0.003407697
0.01765,-0.000173159,0.003359795
0.0177,-0.000171776,0.003310736
0.01775,-0.000170326,0.003260527
0.0178,-0.000168808,0.003209175
0.01785,-0.000167224,0.003156689
0.0179,-0.000165571,0.003103078
0.01795,-0.000163851,0.00304835
0.018,-0.000162064,0.002992514
0.01805,-0.000160208,0.002935581
0.0181,-0.000158285,0.002877559
0.01815,-0.000156293,0.002818461
0.0182,-0.000154234,0.002758296
0.01825,-0.000152107,0.002697075
0.0183,-0.000149913,0.002634809
0.01835,-0.00014765,0.002571512
0.0184,-0.00014532,0.002507193
0.01845,-0.000142922,0.002441867
0.0185,-0.000140457,0.002375546
0.01855,-0.000137925,0.002308243
0.0186,-0.000135325,0.002239971
0.01865,-0.000132659,0.002170745
0.0187,-0.000129925,0.002100578
0.01875,-0.000127126,0.002029485
0.0188,-0.00012426,0.001957481
0.01885,-0.000121329,0.001884581
0.0189,-0.000118332,0.001810801
0.01895,-0.00011527,0.001736155
0.019,-0.000112143,0.001660661
0.01905,-0.000108951,0.001584334
0.0191,-0.000105696,0.001507192
0.01915,-0.000102377,0.001429252
0.0192,-9.90E-05,0.00135053
0.01925,-9.56E-05,0.001271045
0.0193,-9.20E-05,0.001190814
0.01935,-8.85E-05,0.001109856
0.0194,-8.48E-05,0.001028189
0.01945,-8.12E-05,0.000945832
0.0195,-7.74E-05,0.000862804
0.01955,-7.36E-05,0.000779124
0.0196,-6.97E-05,0.000694812
0.01965,-6.58E-05,0.000609888
0.0197,-6.18E-05,0.000524372
0.01975,-5.78E-05,0.000438284
0.0198,-5.37E-05,0.000351645
0.01985,-4.95E-05,0.000264476
0.0199,-4.53E-05,0.000176798
0.01995,-4.11E-05,8.86E-05
0.02,-3.68E-05,-2.86E-16
0.02005,-3.24E-05,-8.91E-05
0.0201,-2.80E-05,-0.000178575
0.02015,-2.35E-05,-0.000268473
0.0202,-1.90E-05,-0.000358749
0.02025,-1.45E-05,-0.00044938
0.0203,-9.88E-06,-0.000540342
0.02035,-5.23E-06,-0.000631614
0.0204,-5.39E-07,-0.000723172
0.02045,4.20E-06,-0.000814992
0.0205,8.98E-06,-0.00090705
0.02055,1.38E-05,-0.000999324
0.0206,1.87E-05,-0.001091788
0.02065,2.36E-05,-0.00118442
0.0207,2.85E-05,-0.001277195
0.02075,3.35E-05,-0.001370088
0.0208,3.85E-05,-0.001463075
0.02085,4.35E-05,-0.001556131
0.0209,4.86E-05,-0.001649232
0.02095,5.37E-05,-0.001742352
0.021,5.89E-05,-0.001835467
0.02105,6.40E-05,-0.001928552
0.0211,6.92E-05,-0.002021582
0.02115,7.45E-05,-0.00211453
0.0212,7.97E-05,-0.002207373
0.02125,8.50E-05,-0.002300083
0.0213,9.03E-05,-0.002392637
0.02135,9.56E-05,-0.002485008
0.0214,0.000100923,-0.002577171
0.02145,0.000106278,-0.0026691
0.0215,0.000111649,-0.00276077
0.02155,0.000117036,-0.002852154
0.0216,0.000122436,-0.002943227
0.02165,0.000127848,-0.003033963
0.0217,0.000133271,-0.003124337
0.02175,0.000138703,-0.003214322
0.0218,0.000144142,-0.003303893
0.02185,0.000149588,-0.003393023
0.0219,0.000155038,-0.003481688
0.02195,0.00016049,-0.003569861
0.022,0.000165943,-0.003657517
0.02205,0.000171396,-0.00374463
0.0221,0.000176847,-0.003831174
0.02215,0.000182294,-0.003917124
0.0222,0.000187736,-0.004002454
0.02225,0.00019317,-0.004087139
0.0223,0.000198596,-0.004171153
0.02235,0.000204011,-0.004254472
0.0224,0.000209414,-0.004337069
0.02245,0.000214803,-0.00441892
0.0225,0.000220176,-0.0045
0.02255,0.000225532,-0.004580284
0.0226,0.000230868,-0.004659746
0.02265,0.000236184,-0.004738363
0.0227,0.000241478,-0.00481611
0.02275,0.000246747,-0.004892963
0.0228,0.000251989,-0.004968896
0.02285,0.000257204,-0.005043887
0.0229,0.000262389,-0.005117912
0.02295,0.000267543,-0.005190945
0.023,0.000272664,-0.005262965
0.02305,0.00027775,-0.005333947
0.0231,0.000282799,-0.005403869
0.02315,0.000287809,-0.005472707
0.0232,0.000292779,-0.005540438
0.02325,0.000297707,-0.005607041
0.0233,0.000302591,-0.005672492
0.02335,0.00030743,-0.00573677
0.0234,0.000312221,-0.005799853
0.02345,0.000316963,-0.005861718
0.0235,0.000321654,-0.005922346
0.02355,0.000326292,-0.005981713
0.0236,0.000330876,-0.0060398
0.02365,0.000335403,-0.006096586
0.0237,0.000339873,-0.006152051
0.02375,0.000344282,-0.006206174
0.0238,0.00034863,-0.006258936
0.02385,0.000352915,-0.006310317
0.0239,0.000357135,-0.006360298
0.02395,0.000361288,-0.006408861
0.024,0.000365372,-0.006455986
0.02405,0.000369387,-0.006501655
0.0241,0.000373329,-0.006545851
0.02415,0.000377198,-0.006588556
0.0242,0.000380992,-0.006629752
0.02425,0.000384709,-0.006669423
0.0243,0.000388347,-0.006707552
0.02435,0.000391905,-0.006744123
0.0244,0.000395381,-0.00677912
0.02445,0.000398774,-0.006812528
0.0245,0.000402082,-0.006844331
0.02455,0.000405303,-0.006874515
0.0246,0.000408436,-0.006903065
0.02465,0.000411479,-0.006929968
0.0247,0.00041443,-0.00695521
0.02475,0.000417289,-0.006978777
0.0248,0.000420054,-0.007000658
0.02485,0.000422722,-0.007020839
0.0249,0.000425294,-0.007039308
0.02495,0.000427766,-0.007056055
0.025,0.000430138,-0.007071068
0.02505,0.000432409,-0.007084336
0.0251,0.000434577,-0.007095849
0.02515,0.00043664,-0.007105597
0.0252,0.000438598,-0.007113572
0.02525,0.000440448,-0.007119763
0.0253,0.00044219,-0.007124162
0.02535,0.000443823,-0.007126762
0.0254,0.000445344,-0.007127555
0.02545,0.000446754,-0.007126534
0.0255,0.00044805,-0.007123691
0.02555,0.000449232,-0.007119022
0.0256,0.000450298,-0.007112519
0.02565,0.000451247,-0.007104179
0.0257,0.000452078,-0.007093995
0.02575,0.000452791,-0.007081964
0.0258,0.000453383,-0.007068083
0.02585,0.000453855,-0.007052346
0.0259,0.000454204,-0.007034753
0.02595,0.00045443,-0.007015299
0.026,0.000454533,-0.006993985
0.02605,0.000454511,-0.006970807
0.0261,0.000454363,-0.006945765
0.02615,0.000454088,-0.006918859
0.0262,0.000453687,-0.006890089
0.02625,0.000453157,-0.006859456
0.0263,0.000452499,-0.006826959
0.02635,0.000451711,-0.006792602
0.0264,0.000450793,-0.006756387
0.02645,0.000449744,-0.006718315
0.0265,0.000448564,-0.00667839
0.02655,0.000447252,-0.006636615
0.0266,0.000445807,-0.006592995
0.02665,0.00044423,-0.006547534
0.0267,0.000442519,-0.006500238
0.02675,0.000440674,-0.006451112
0.0268,0.000438695,-0.006400162
0.02685,0.000436581,-0.006347394
0.0269,0.000434333,-0.006292817
0.02695,0.000431949,-0.006236437
0.027,0.00042943,-0.006178263
0.02705,0.000426775,-0.006118304
0.0271,0.000423985,-0.006056568
0.02715,0.000421059,-0.005993065
0.0272,0.000417997,-0.005927806
0.02725,0.000414798,-0.005860802
0.0273,0.000411464,-0.005792062
0.02735,0.000407994,-0.0057216
0.0274,0.000404388,-0.005649427
0.02745,0.000400646,-0.005575556
0.0275,0.000396769,-0.0055
0.02755,0.000392756,-0.005422773
0.0276,0.000388608,-0.005343889
0.02765,0.000384325,-0.005263362
0.0277,0.000379907,-0.005181209
0.02775,0.000375356,-0.005097443
0.0278,0.00037067,-0.005012082
0.02785,0.000365851,-0.004925142
0.0279,0.0003609,-0.004836641
0.02795,0.000355815,-0.004746594
0.028,0.0003506,-0.004655022
0.02805,0.000345253,-0.004561941
0.0281,0.000339775,-0.004467371
0.02815,0.000334168,-0.004371332
0.0282,0.000328431,-0.004273843
0.02825,0.000322566,-0.004174924
0.0283,0.000316574,-0.004074596
0.02835,0.000310455,-0.00397288
0.0284,0.000304211,-0.003869799
0.02845,0.000297841,-0.003765373
0.0285,0.000291348,-0.003659625
0.02855,0.000284732,-0.003552579
0.0286,0.000277995,-0.003444257
0.02865,0.000271136,-0.003334683
0.0287,0.000264159,-0.003223882
0.02875,0.000257063,-0.003111878
0.0288,0.00024985,-0.002998695
0.02885,0.000242522,-0.002884359
0.0289,0.000235079,-0.002768896
0.02895,0.000227523,-0.002652332
0.029,0.000219855,-0.002534693
0.02905,0.000212078,-0.002416006
0.0291,0.000204191,-0.002296298
0.02915,0.000196198,-0.002175598
0.0292,0.000188099,-0.002053932
0.02925,0.000179895,-0.001931328
0.0293,0.00017159,-0.001807817
0.02935,0.000163184,-0.001683425
0.0294,0.000154678,-0.001558184
0.02945,0.000146076,-0.001432121
0.0295,0.000137378,-0.001305267
0.02955,0.000128586,-0.001177653
0.0296,0.000119703,-0.001049308
0.02965,0.00011073,-0.000920263
0.0297,0.000101669,-0.00079055
0.02975,9.25E-05,-0.0006602
0.0298,8.33E-05,-0.000529243
0.02985,7.40E-05,-0.000397713
0.0299,6.46E-05,-0.000265641
0.02995,5.51E-05,-0.000133059
0.03,4.56E-05,5.19E-16
0.03005,3.60E-05,0.000133503
0.0301,2.63E-05,0.000267418
0.03015,1.65E-05,0.00040171
0.0302,6.68E-06,0.000536347
0.03025,-3.21E-06,0.000671295
0.0303,-1.32E-05,0.000806521
0.03035,-2.32E-05,0.00094199
0.0304,-3.32E-05,0.001077668
0.03045,-4.34E-05,0.00121352
0.0305,-5.35E-05,0.001349514
0.03055,-6.38E-05,0.001485613
0.0306,-7.40E-05,0.001621783
0.03065,-8.43E-05,0.001757989
0.0307,-9.47E-05,0.001894197
0.03075,-0.000105088,0.002030371
0.0308,-0.000115521,0.002166476
0.03085,-0.000125987,0.002302476
0.0309,-0.000136484,0.002438338
0.03095,-0.00014701,0.002574024
0.031,-0.000157561,0.002709499
0.03105,-0.000168136,0.002844729
0.0311,-0.000178731,0.002979677
0.03115,-0.000189343,0.003114308
0.0312,-0.00019997,0.003248586
0.03125,-0.000210608,0.003382476
0.0313,-0.000221256,0.003515941
0.03135,-0.000231909,0.003648947
0.0314,-0.000242565,0.003781457
0.03145,-0.000253222,0.003913436
0.0315,-0.000263876,0.004044849
0.03155,-0.000274524,0.004175659
0.0316,-0.000285163,0.004305832
0.03165,-0.000295791,0.004435332
0.0317,-0.000306404,0.004564123
0.03175,-0.000316999,0.004692171
0.0318,-0.000327574,0.00481944
0.03185,-0.000338125,0.004945894
0.0319,-0.000348649,0.0050715
0.03195,-0.000359143,0.005196222
0.032,-0.000369605,0.005320025
0.03205,-0.00038003,0.005442875
0.0321,-0.000390416,0.005564737
0.03215,-0.000400761,0.005685577
0.0322,-0.00041106,0.005805362
0.03225,-0.00042131,0.005924056
0.0323,-0.00043151,0.006041626
0.03235,-0.000441655,0.006158039
0.0324,-0.000451742,0.006273261
0.03245,-0.000461769,0.006387259
0.0325,-0.000471732,0.0065
0.03255,-0.000481628,0.006611452
0.0326,-0.000491454,0.006721581
0.03265,-0.000501207,0.006830356
0.0327,-0.000510884,0.006937745
0.03275,-0.000520482,0.007043716
0.0328,-0.000529998,0.007148237
0.03285,-0.000539428,0.007251278
0.0329,-0.00054877,0.007352807
0.03295,-0.00055802,0.007452795
0.033,-0.000567176,0.007551211
0.03305,-0.000576234,0.007648024
0.0331,-0.000585192,0.007743206
0.03315,-0.000594046,0.007836727
0.0332,-0.000602794,0.007928558
0.03325,-0.000611432,0.008018672
0.0333,-0.000619958,0.008107039
0.03335,-0.000628368,0.008193631
0.0334,-0.000636659,0.008278422
0.03345,-0.00064483,0.008361385
0.0335,-0.000652876,0.008442493
0.03355,-0.000660795,0.008521719
0.0336,-0.000668584,0.008599038
0.03365,-0.00067624,0.008674424
0.0337,-0.00068376,0.008747853
0.03375,-0.000691143,0.0088193
0.0338,-0.000698383,0.008888741
0.03385,-0.00070548,0.008956152
0.0339,-0.000712431,0.009021511
0.03395,-0.000719231,0.009084794
0.034,-0.00072588,0.00914598
0.03405,-0.000732374,0.009205046
0.0341,-0.000738711,0.009261972
0.03415,-0.000744888,0.009316736
0.0342,-0.000750902,0.009369319
0.03425,-0.000756752,0.0094197
0.0343,-0.000762434,0.009467861
0.03435,-0.000767946,0.009513783
0.0344,-0.000773286,0.009557448
0.03445,-0.000778451,0.009598838
0.0345,-0.00078344,0.009637936
0.03455,-0.000788249,0.009674725
0.0346,-0.000792876,0.009709189
0.03465,-0.000797319,0.009741314
0.0347,-0.000801577,0.009771084
0.03475,-0.000805646,0.009798485
0.0348,-0.000809525,0.009823504
0.03485,-0.000813212,0.009846126
0.0349,-0.000816704,0.00986634
0.03495,-0.00082,0.009884133
0.035,-0.000823097,0.009899495
0.03505,-0.000825995,0.009912414
0.0351,-0.00082869,0.00992288
0.03515,-0.000831182,0.009930885
0.0352,-0.000833467,0.009936417
0.03525,-0.000835546,0.009939471
0.0353,-0.000837416,0.009940037
0.03535,-0.000839075,0.009938109
0.0354,-0.000840522,0.009933679
0.03545,-0.000841755,0.009926744
0.0355,-0.000842773,0.009917296
0.03555,-0.000843575,0.009905332
0.0356,-0.000844159,0.009890847
0.03565,-0.000844523,0.009873839
0.0357,-0.000844668,0.009854305
0.03575,-0.00084459,0.009832242
0.0358,-0.00084429,0.009807649
0.03585,-0.000843767,0.009780527
0.0359,-0.000843018,0.009750873
0.03595,-0.000842044,0.00971869
0.036,-0.000840843,0.009683979
0.03605,-0.000839414,0.00964674
0.0361,-0.000837757,0.009606978
0.03615,-0.000835871,0.009564695
0.0362,-0.000833756,0.009519894
0.03625,-0.00083141,0.009472581
0.0363,-0.000828833,0.009422762
0.03635,-0.000826025,0.00937044
0.0364,-0.000822984,0.009315624
0.03645,-0.000819712,0.00925832
0.0365,-0.000816207,0.009198537
0.03655,-0.00081247,0.009136282
0.0366,-0.000808499,0.009071565
0.03665,-0.000804296,0.009004395
0.0367,-0.000799859,0.008934784
0.03675,-0.000795189,0.008862742
0.0368,-0.000790287,0.008788282
0.03685,-0.000785151,0.008711414
0.0369,-0.000779783,0.008632154
0.03695,-0.000774182,0.008550514
0.037,-0.000768349,0.008466509
0.03705,-0.000762285,0.008380153
0.0371,-0.000755989,0.008291464
0.03715,-0.000749462,0.008200456
0.0372,-0.000742706,0.008107147
0.03725,-0.00073572,0.008011554
0.0373,-0.000728505,0.007913697
0.03735,-0.000721062,0.007813593
0.0374,-0.000713392,0.007711262
0.03745,-0.000705496,0.007606724
0.0375,-0.000697375,0.0075
0.03755,-0.00068903,0.007391112
0.0376,-0.000680462,0.00728008
0.03765,-0.000671672,0.007166929
0.0377,-0.000662661,0.007051681
0.03775,-0.000653431,0.00693436
0.0378,-0.000643983,0.00681499
0.03785,-0.000634319,0.006693596
0.0379,-0.00062444,0.006570204
0.03795,-0.000614348,0.006444839
